,PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError,EndError_cleaned,PathOffset_cleaned,PathOffsetNoLag_cleaned
1596,Poppy,29,mid,120,row_C4,center,close,2.908680504653672,2.7913921525816376,29.8,1.63,5.45,0.45,0.37855282682871527,1.0152808569866933,4.063121202825818
1599,Poppy,32,mid,120,row_C3,center,close,2.1004775965832763,2.3593239251023967,15.4,1.3,3.34,0.22,0.20084111217701706,0.8685794289921267,2.6758510844096963
1600,Poppy,33,mid,120,row_B6,right,middle,2.9562887027679148,3.7508487349241846,31.2,4.79,7.55,4.23,1.7991349658038014,1.919769475571882,5.333403665553669
1601,Poppy,34,mid,120,row_A4,center,far,1.5121203956605112,2.1689952071625216,38.1,1.49,6.74,0.6,0.4812238946895775,0.9551905199989719,4.853870974704851
1602,Poppy,35,mid,120,row_A1,left,far,1.9741266207175336,2.9351976767456223,15.8,4.57,6.87,2.7,1.3977774396531384,1.8736848983748167,4.931648065443999
1603,Poppy,36,mid,120,row_B3,center,middle,1.893013774580988,1.9547394301196075,28.6,0.92,4.94,0.27,0.24189624907304808,0.6740718756091502,3.739826792849037
1604,Poppy,37,mid,120,row_C5,right,close,2.314746030823987,2.574752215380101,15.9,2.2,3.59,0.7,0.5449589185476622,1.2334976252295826,2.847840759319698
1605,Poppy,38,mid,120,row_C6,right,close,2.8732727202813826,3.1947946929228563,33.0,4.32,6.52,1.83,1.0963115927823641,1.8192838638692055,4.72149893893851
1606,Poppy,39,mid,120,row_B2,left,middle,1.6228996600154009,1.5275928391365945,44.1,2.16,8.54,0.74,0.569511724151297,1.219376136643131,5.904357331329108
1607,Poppy,40,mid,120,row_A3,center,far,1.2372141782556774,1.5710787477088057,39.9,1.62,7.75,0.97,0.701548464105739,1.0110853536376685,5.450025264629225
1608,Poppy,41,mid,120,row_A5,right,far,2.7053573302975944,3.5756218979591634,27.6,2.1,5.12,1.1,0.7701544030436325,1.1978892883451464,3.8546945698329638
1609,Poppy,42,mid,120,row_B1,left,middle,1.5080517371793118,2.2622306332373396,65.6,2.52,12.34,1.76,1.068554510089963,1.3410761451115571,7.973578693724227
1610,Poppy,43,mid,120,row_B4,center,middle,1.7944317323662928,2.2046700744859944,29.0,2.09,5.43,0.95,0.690633991544003,1.19427181170775,4.050566437959966
1611,Poppy,44,mid,120,row_C2,left,close,1.6087759539026527,2.021032983410996,17.6,4.01,6.11,3.2,1.5431656766005775,1.7485365571265232,4.472184148378415
1612,Poppy,45,mid,120,row_B5,right,middle,3.1278554014747804,3.197618828888957,29.0,3.05,5.51,1.46,0.9419193834360873,1.5012621452281527,4.100727275737622
1613,Poppy,46,mid,120,row_A2,left,far,1.8821511873180743,2.2832605158564627,15.2,2.03,4.19,0.93,0.6796183009903123,1.1723430623433106,3.25140184300332
1614,Poppy,47,mid,120,row_C4,center,close,1.7997658547696835,2.7294173925978376,44.4,2.07,8.04,0.86,0.6402368261921532,1.1870051380690438,5.617951101403822
1615,Poppy,48,mid,120,row_C1,left,close,2.4596504784778297,2.7866753055913294,16.2,2.68,4.91,1.56,0.9856054330611785,1.3916014412483912,3.720598119978595
1616,Poppy,49,mid,120,row_A6,right,far,2.7408407288221146,3.5440316323826666,16.0,5.32,6.29,6.39,2.214183598430728,2.02462960946707,4.58207028772246
1617,Poppy,50,mid,120,row_C3,center,close,2.1103515444698413,2.553921118248918,29.0,1.83,6.09,0.83,0.6229493059061575,1.0963115927823641,4.459931909561436
1618,Poppy,51,mid,120,row_B6,right,middle,3.2792990532522834,2.8993887176196678,29.6,5.48,7.83,5.57,2.071369312157181,2.0547303615654022,5.496486765681607
1619,Poppy,52,mid,120,row_A4,center,far,0.7586410775682705,1.4037632948681584,45.9,1.79,6.99,0.94,0.6851389222560478,1.0805271020786034,5.003157648220544
1620,Poppy,53,mid,120,row_A1,left,far,2.0312051280765093,2.3303068969857192,16.0,4.6,6.81,4.19,1.7900795611048603,1.8800646135195587,4.895791179818603
1621,Poppy,54,mid,120,row_B3,center,middle,1.102285170039463,1.12511893220768,67.6,1.67,9.7,0.99,0.712363662277915,1.0319205670646547,6.554842265379656
1622,Poppy,55,mid,120,row_C5,right,close,2.3740960988905977,3.6152367198649618,28.6,3.26,6.58,3.16,1.5321247843556507,1.5595508539186786,4.757695296493584
1623,Poppy,56,mid,120,row_C6,right,close,3.0420041195368483,3.3809089106404264,29.6,2.91,5.74,1.17,0.8055275107120075,1.4608723581694205,4.244090639280576
1624,Poppy,57,mid,120,row_B2,left,middle,1.2789426680482228,1.5971214060680468,46.5,1.63,8.38,0.53,0.4344399268962884,1.0152808569866933,5.813124990889656
1625,Poppy,58,mid,120,row_A3,center,far,0.882071035569524,1.0143435235160068,43.5,1.44,7.68,0.96,0.6961037572506878,0.9329907995805331,5.409284276608996
1626,Poppy,59,mid,120,row_A5,right,far,1.8978029282229776,1.8696822787099785,29.8,2.03,5.07,1.29,0.8638446886526285,1.1723430623433106,3.8228726074952046
1627,Poppy,60,mid,120,row_B1,left,middle,1.977710860687208,2.305093498028287,32.4,2.25,6.73,1.2,0.8203738981834285,1.25092775800282,4.84787465292981
1628,Poppy,61,mid,120,row_B4,center,middle,1.3274619518328192,2.103102571999784,44.7,2.36,7.61,1.08,0.7598528863231135,1.2884399678677094,5.368461065639159
1629,Poppy,62,mid,120,row_C2,left,close,1.8147397963629808,2.2056551963748263,0.0,3.62,3.62,3.54,1.6333711842957688,1.6537097582098648,2.8683200111309755
1630,Poppy,63,mid,120,row_B5,right,middle,2.0707575186216376,2.704588328256091,31.8,2.74,5.54,1.88,1.115762237178446,1.4100398239669665,4.119497793196257
1631,Poppy,64,mid,120,row_A2,left,far,2.0498766946755858,2.1035224560886627,32.0,1.51,6.12,0.93,0.6796183009903123,0.9639582257909707,4.478307035950965
1632,Poppy,65,mid,120,row_C4,center,close,2.426677533971707,3.2350581660996727,28.6,1.83,5.64,0.63,0.5007123159410942,1.0963115927823641,4.181911495980486
1633,Poppy,66,mid,120,row_C1,left,close,2.050742981459736,2.6379756804212873,50.7,2.75,10.11,1.54,0.9769926058064948,1.4130869721941397,6.780466337775436
1634,Poppy,67,mid,120,row_A6,right,far,2.6823053110387685,3.1272059968928576,18.5,5.25,6.18,2.46,1.3215948640448927,2.011244339814313,4.514999353056301
1635,Poppy,68,mid,120,row_C3,center,close,2.2586209425143795,2.2992382145026307,16.0,1.7,3.77,0.74,0.569511724151297,1.0442537523679474,2.9702232839693408
1636,Poppy,69,mid,120,row_B6,right,middle,2.2095895844818805,2.873769531787017,16.5,4.27,5.15,3.98,1.7414824763640713,1.8081282520044484,3.8737565383608463
1637,Poppy,70,mid,120,row_A4,center,far,1.1347635514865555,1.1109804471697284,58.0,1.39,8.34,0.49,0.4068339923366171,0.9103778170423982,5.790256309049774
1638,Poppy,71,mid,120,row_A1,left,far,2.0593189060525945,2.537827348023197,15.4,4.86,6.98,4.09,1.767163239645777,1.9341024449155775,4.997208822049014
1639,Katrina,0,mid,120,row_C3,center,close,1.4553448891735734,1.7235041144554286,22.8,1.51,3.54,0.32,0.28152162072626385,0.9639582257909707,2.813634113787789
1640,Katrina,1,mid,120,row_B4,center,middle,0.5864075751765353,0.6520009156034203,17.9,2.12,3.95,1.92,1.1311051451578802,1.2050928441551645,3.091456379854464
1641,Katrina,2,mid,120,row_A2,left,far,0.5485380398456658,0.579861057119329,18.1,2.62,4.73,1.76,1.068554510089963,1.372890482807938,3.6047077982732936
1642,Katrina,3,mid,120,row_A5,right,far,0.6211864129531874,0.7912261413115746,37.2,2.28,5.56,1.94,1.138705792441983,1.2612703406527404,4.131999511917322
1643,Katrina,4,mid,120,row_B5,right,middle,1.0882596065916328,1.102540352357641,0.0,2.79,2.79,2.4,1.3018071324347935,1.425202888359136,2.2884139588043895
1644,Katrina,5,mid,120,row_A4,center,far,0.4721797028060938,0.5343966554244776,43.5,1.23,7.35,0.64,0.5071367544439487,0.8350391854218109,5.216098000387286
1645,Katrina,6,mid,120,row_A6,right,far,0.8148484027607743,0.8906162396814915,21.7,2.98,4.23,3.12,1.5209879291582196,1.4812270942675676,3.2778777528640384
1646,Katrina,7,mid,120,row_C2,left,close,0.6431848219515849,0.6899042543871703,0.0,2.94,2.94,2.39,1.2984786638084445,1.469635651874559,2.3953963751900536
1647,Katrina,8,mid,120,row_C4,center,close,0.71848947245759,0.8134984965885916,21.9,1.44,3.61,1.13,0.7854423140536015,0.9329907995805331,2.861497298173269
1648,Katrina,9,mid,120,row_B2,left,middle,0.6095189765582856,0.6730019745052486,18.1,1.64,3.68,0.71,0.5511454769833191,1.0194620275875477,2.9091791259431545
1649,Katrina,10,mid,120,row_A1,left,far,0.7135854763065126,0.7686451499664407,24.2,3.15,5.24,2.83,1.4372042610881475,1.5293496356865188,3.930803612538531
1650,Katrina,11,mid,120,row_A3,center,far,0.33918982054425845,0.37990587258020736,57.6,1.71,8.24,0.96,0.6961037572506878,1.0483374152287972,5.732977137664302
1651,Katrina,12,mid,120,row_C1,left,close,0.8044013403564281,0.8664274733146761,0.0,3.57,3.57,2.72,1.4039234654141408,1.641035670622828,2.8341693359035705
1653,Katrina,14,mid,120,row_C5,right,close,1.092003468211501,1.1305599078254376,20.0,2.39,4.14,1.75,1.0645376106020565,1.2984786638084445,3.218235090285011
1654,Katrina,15,mid,120,row_B1,left,middle,0.6703350850491908,0.8004749315424837,0.0,2.76,2.76,2.1,1.1978892883451464,1.4161268160217988,2.266891475833551
1655,Katrina,16,mid,120,row_C6,right,close,0.7030987616049438,0.7529808486710774,0.0,2.89,2.89,4.31,1.8170603124976892,1.4549964816158734,2.3598506003886386
1656,Katrina,17,mid,120,row_B3,center,middle,0.3752666777903694,0.5370832561678094,35.2,1.08,5.75,0.51,0.42071923147173784,0.7598528863231135,4.250295821279264
1657,Katrina,18,mid,120,row_C3,center,close,0.4864762168363045,0.5826672463310838,0.0,1.84,1.84,1.87,1.1118965535303782,1.1002263301204773,1.5836066374546753
1658,Katrina,19,mid,120,row_B4,center,middle,0.4296717512153464,0.5492522450001516,0.0,1.59,1.59,1.63,1.0152808569866933,0.9984118000996411,1.3888261125029722
1659,Katrina,20,mid,120,row_A2,left,far,0.4860736274709458,0.5376695329572392,20.6,2.74,4.86,2.26,1.2543847979536848,1.4100398239669665,3.688495993924261
1660,Katrina,21,mid,120,row_A5,right,far,0.6467646088021344,0.7711621008590226,33.4,1.99,5.43,1.75,1.0645376106020565,1.1575057373332154,4.050566437959966
1661,Katrina,22,mid,120,row_B5,right,middle,0.5919622351339076,0.6011593934115866,0.0,2.62,2.62,2.42,1.3084377215905607,1.372890482807938,2.165877937221966
1662,Katrina,23,mid,120,row_A4,center,far,0.417103083183345,0.4409786572297092,15.2,1.23,3.31,0.97,0.701548464105739,0.8350391854218109,2.655048130884063
1663,Katrina,24,mid,120,row_A6,right,far,0.8693527660228806,1.0014627590531122,21.3,3.37,4.57,3.34,1.5810776346869804,1.58905819491852,3.5009280994765177
1664,Katrina,25,mid,120,row_C2,left,close,0.6015055647009101,0.6786325601654736,0.0,2.77,2.77,2.17,1.222921526239651,1.4191593923164247,2.2740703905614867
1665,Katrina,26,mid,120,row_C4,center,close,0.6129549486855381,0.6856204548847051,17.6,0.82,3.01,0.43,0.3641479442681428,0.6171300916569122,2.4449716933966426
1666,Katrina,27,mid,120,row_B2,left,middle,0.4982373810699863,0.5160639602871795,0.0,1.89,1.89,1.12,0.7803679964745025,1.1196158593857874,1.6220384236918672
1667,Katrina,28,mid,120,row_A1,left,far,0.8347254422577601,0.9565894297994249,21.1,3.28,5.37,2.24,1.2474611314209483,1.5649664415413977,4.01284339189858
1668,Katrina,29,mid,120,row_A3,center,far,0.453046844102816,0.5517663983648573,29.8,1.72,5.95,1.18,0.8104967203507574,1.0524075385601739,4.373922491983933
1670,Katrina,31,mid,120,row_B6,right,middle,0.6931612458876705,0.8162693594808931,23.4,4.81,6.04,5.86,2.1236226824072557,1.9238804537303933,4.429263429975777
1671,Katrina,32,mid,120,row_C5,right,close,0.6601599291050289,0.6483583221390792,0.0,2.06,2.06,2.02,1.1686503328330033,1.1833558100765806,1.751486514305671
1672,Katrina,33,mid,120,row_B1,left,middle,0.5220340811808027,0.6972916663516334,43.2,3.68,8.13,3.58,1.6435804384137453,1.6687567174574958,5.669790724044593
1673,Katrina,34,mid,120,row_C6,right,close,0.8954169005698697,0.8880363911977873,0.0,3.91,3.91,5.86,2.1236226824072557,1.7248730522637445,3.0646122930951853
1674,Katrina,35,mid,120,row_B3,center,middle,0.3359377099844563,0.4300880983747941,52.8,1.0,8.16,0.35,0.30465311786347593,0.7177346253629313,5.687042165477703
1675,Katrina,36,mid,120,row_C3,center,close,0.5320550864686773,0.592932772798945,0.0,2.08,2.08,2.1,1.1978892883451464,1.1906437833447958,1.7665958594446913
1676,Katrina,37,mid,120,row_B4,center,middle,0.3997716498515063,0.4885635666772498,39.4,1.78,6.1,1.79,1.0805271020786034,1.076549166739913,4.466059107512464
1677,Katrina,38,mid,120,row_A2,left,far,0.4209960783747116,0.5522769209921551,0.0,3.32,3.32,3.0,1.486983549970351,1.5757296328333958,2.6619864589429714
1678,Katrina,39,mid,120,row_A5,right,far,0.7653418647238377,0.8827508452242141,17.1,2.13,3.73,1.97,1.1500199626364438,1.2086790506879685,2.943128419066007
1679,Katrina,40,mid,120,row_B5,right,middle,0.6811692745474771,0.7488569730138589,0.0,2.55,2.55,2.19,1.2299822108335268,1.350704963756626,2.115006043340077
1680,Katrina,41,mid,120,row_A4,center,far,0.3070415976833359,0.4617211254725512,50.7,1.12,7.73,0.91,0.6684993901575997,0.7803679964745025,5.438393324260184
1681,Katrina,42,mid,120,row_A6,right,far,0.7830404857037119,0.8187135573185839,21.6,3.47,4.77,3.45,1.6101010875730015,1.615308587170674,3.630538922249545
1682,Katrina,43,mid,120,row_C2,left,close,0.5482892240450397,0.6530465707683099,21.9,3.31,5.41,3.62,1.6537097582098648,1.5730472704741483,4.038001906632025
1683,Katrina,44,mid,120,row_C4,center,close,0.4595586127924709,0.511714993656012,19.5,0.91,3.31,0.69,0.5387395206178347,0.6684993901575997,2.655048130884063
1684,Katrina,45,mid,120,row_B2,left,middle,0.3757713698447834,0.4429441248694387,20.0,2.04,4.24,1.85,1.1041286812001982,1.1760248395950734,3.2844888090648787
1685,Katrina,46,mid,120,row_A1,left,far,0.6182069014615338,0.668980653986171,0.0,5.52,5.52,6.18,2.1790228258433375,2.062150963618641,4.106986512914929
1686,Katrina,47,mid,120,row_A3,center,far,0.2713983444638659,0.3542794337186513,16.1,1.58,3.71,1.04,0.7389795841449387,0.9941579128916178,2.9295595204494624
1687,Katrina,48,mid,120,row_C1,left,close,0.8678132938875532,0.8924810912474719,0.0,6.18,6.18,5.93,2.135937284566445,2.1790228258433375,4.514999353056301
1688,Katrina,49,mid,120,row_B6,right,middle,0.6923428888333044,0.7303173643796786,0.0,4.64,4.64,6.99,2.3099043365981387,1.888523221053675,3.546422193180268
1689,Katrina,50,mid,120,row_C5,right,close,0.6855676551620189,0.7716375455712707,42.6,2.27,6.31,1.99,1.1575057373332154,1.2578323070696662,4.594237730797257
1690,Katrina,51,mid,120,row_B1,left,middle,0.6709869026090507,0.777564350221395,41.6,3.46,7.79,3.09,1.5125712443837225,1.6127074644759531,5.4732692295116285
1691,Katrina,52,mid,120,row_C6,right,close,0.7196887713572704,0.8329401144897085,23.4,2.78,4.43,2.43,1.3117399396299367,1.4221847376612384,3.409508139358545
1692,Katrina,53,mid,120,row_B3,center,middle,0.37344808337740504,0.458153429160111,54.6,1.13,8.02,0.68,0.5324869130032717,0.7854423140536015,5.606413697790675
1693,Katrina,54,mid,120,row_C3,center,close,0.4922868397287853,0.59210779555176,19.7,1.89,3.99,1.76,1.068554510089963,1.1196158593857874,3.1182462902141754
1694,Katrina,55,mid,120,row_B4,center,middle,0.5092514767302855,0.5407401041959331,19.1,1.73,3.67,1.57,0.9898891605757609,1.0564642167837945,2.9023784102075063
1695,Katrina,56,mid,120,row_A2,left,far,0.5638493334643075,0.5919384041821011,0.0,2.25,2.25,1.19,0.8154454570893899,1.25092775800282,1.8940552422811805
1696,Katrina,57,mid,120,row_A5,right,far,0.4654155436339935,0.5310799825385012,0.0,2.01,2.01,2.3,1.2681181999924207,1.16494658205619,1.7136046045364992
1697,Katrina,58,mid,120,row_B5,right,middle,0.5639717680054621,0.6491559996127308,0.0,2.66,2.66,2.31,1.2715281339346007,1.385395159938556,2.1948370550725307
1698,Katrina,59,mid,120,row_A4,center,far,0.3289396517941252,0.4236980477028376,15.6,1.3,3.47,1.11,0.7752720910742905,0.8685794289921267,2.76558607045626
1699,Katrina,60,mid,120,row_A6,right,far,0.7836271665941287,0.9252270102317671,20.3,3.41,4.7,3.6,1.6486550074616213,1.5996225865400127,3.585304866710286
1700,Katrina,61,mid,120,row_C2,left,close,0.5408465330320358,0.5644435148021147,0.0,2.74,2.74,2.28,1.2612703406527404,1.4100398239669665,2.25251930603199
1701,Katrina,62,mid,120,row_C4,center,close,0.5181748791104007,0.5826942364662601,20.0,1.45,3.64,1.26,0.8495279738135442,0.9374632912519698,2.8819543741621962
1702,Katrina,63,mid,120,row_B2,left,middle,0.4310961478363337,0.5358599250423501,20.9,2.14,4.37,1.77,1.072558332284359,1.2122549602304722,3.37014828266125
1703,Katrina,64,mid,120,row_A1,left,far,0.8812299858954753,0.936910810234386,43.8,3.27,7.56,2.46,1.3215948640448927,1.5622615013796382,5.339250825908412
1704,Katrina,65,mid,120,row_A3,center,far,0.3335729667391816,0.41989501944076496,59.6,1.68,10.46,1.05,0.7442322135284019,1.0360454252768814,6.971428838553483
1705,Katrina,66,mid,120,row_C1,left,close,0.6924371608747117,0.7826103723165465,0.0,5.59,5.59,5.27,2.0150824144128587,2.075038981868147,4.1507342416851865
1706,Katrina,67,mid,120,row_B6,right,middle,0.7746489031282002,0.8716004633548946,24.7,4.38,5.63,5.67,2.0896181356443266,1.8325467102247828,4.175680753801077
1707,Katrina,68,mid,120,row_C5,right,close,0.6692631374978968,0.7122900716454951,49.2,2.45,6.3,2.18,1.226456864312595,1.3183184633250011,4.588155050993355
1708,Katrina,69,mid,120,row_B1,left,middle,0.6845318420998974,0.6590086606579192,22.5,4.65,6.71,4.55,1.8694145521884575,1.8906294352974928,4.835876187389925
1709,Katrina,70,mid,120,row_C6,right,close,0.8630884331138304,1.003571908850305,21.8,3.64,5.16,3.85,1.71046590191539,1.6587448533500138,3.880105358161431
1710,Katrina,71,mid,120,row_B3,center,middle,0.4446335943408161,0.5112229567508738,34.8,1.04,5.58,0.32,0.28152162072626385,0.7389795841449387,4.14449170550323
1711,Pete,0,mid,120,row_B3,center,middle,1.0175569280517631,0.9429494325032074,52.4,1.1,3.23,0.51,0.42071923147173784,0.7701544030436325,2.5993955892476213
1712,Pete,1,mid,120,row_C5,right,close,1.7161659179519644,1.9580476181005155,33.3,2.56,4.29,2.06,1.1833558100765806,1.3538982996335291,3.3174969390182842
1713,Pete,2,mid,120,row_B5,right,middle,1.9053532709672891,2.1616329416002653,55.8,2.02,5.57,1.62,1.0110853536376685,1.1686503328330033,4.138246797085358
1714,Pete,3,mid,120,row_C1,left,close,1.8417350364709024,2.122829094877942,28.9,2.3,4.84,2.48,1.3281221779115815,1.2681181999924207,3.675635990173975
1715,Pete,4,mid,120,row_A4,center,far,0.7294813449602551,0.9775106053357876,68.1,1.28,7.3,0.57,0.46140378741724497,0.8590913034630465,5.186662315318789
1716,Pete,5,mid,120,row_A2,left,far,1.4428456007820865,1.7811130698502224,44.8,1.42,6.15,0.91,0.6684993901575997,0.9239961044962497,4.496662816645642
1717,Pete,6,mid,120,row_B6,right,middle,1.5437198116817117,1.798216184117836,30.4,2.88,3.98,3.38,1.5917074264171172,1.4520483403876794,3.1115538618360876
1718,Pete,7,mid,120,row_A5,right,far,0.7622543155524522,0.7424924908616614,0.0,1.23,1.23,1.14,0.7904952359741557,0.8350391854218109,1.0998082659234998
1719,Pete,8,mid,120,row_A1,left,far,1.8689167838013252,2.1675491301392737,34.3,2.38,4.72,2.22,1.240498892673112,1.2951413467806505,3.5982429826321813
1720,Pete,9,mid,120,row_B2,left,middle,0.8839081942623523,1.02567731172208,26.7,1.69,3.94,1.23,0.8350391854218109,1.0401564545400377,3.0847504586030308
1721,Pete,10,mid,120,row_B4,center,middle,1.222891850385938,1.5682111902737792,56.4,2.0,6.01,0.72,0.5572995598536834,1.1612317403390437,4.410836211891609
1722,Pete,11,mid,120,row_A6,right,far,1.6955115117077453,1.8833383898723768,60.4,4.26,7.37,6.02,2.1516068831356083,1.8058857049023747,5.227859926819317
